Taxpayer_ID,Age,Gender,Region,Marital_Status,Number_of_Dependants,Annual_Gross_Income (KES),Total_Tax_Paid (KES),Source_of_Income_Raw,Business_Sector,Tax_Compliance_Score,Compliance_Window_Deviation,Effective_Tax_Rate
A190236646X,66.0,Female,Nairobi,Married,7,44334.539356862515,1397.6073724234157,Employment (PAYE),Retail/Wholesale,1,9,3.1524120757715304
A725265416X,37.0,Female,Mombasa,Single,3,322878.76407047274,10178.46914865945,Informal_Sector,Service (Consultancy),1,2,3.1524120757715295
A729340221X,,Male,Nairobi,Single,7,55255.10810668287,1741.8687004356843,Business (Sole Proprietor),Service (Consultancy),1,5,3.1524120757715295
A377906552X,45.0,Male,Kiambu,Single,7,219778.0292675217,20784.927403566122,Business (Sole Proprietor),Service (Consultancy),3,28,9.457236227314588
A972680546X,58.0,Male,Rural_Uplands,Married,1,93921.55208322374,14803.97174811796,Informal_Sector,Unknown,5,2,15.762060378857647
A180516876X,83.0,Female,Kiambu,Married,2,73681.30960082066,11613.692507214391,Business (Sole Proprietor),Tech/IT,5,1,15.762060378857651
A123407763X,42.0,Male,Rural_SemiArid,Divorced/Widowed,7,11459.128187463808,1444.9557630389932,Farming,Unknown,4,6,12.609648303086118
A169226321X,75.0,Male,Nakuru,Married,1,330824.972075313,31286.899108109872,Employment (PAYE),Tech/IT,3,1,9.457236227314588
A312332805X,58.0,Female,Rural_SemiArid,Married,0,41324.67308506067,1302.72398460656,Informal_Sector,Retail/Wholesale,1,1,3.1524120757715304
A793623149X,,Female,Machakos,Single,1,208487.9854259294,32862.002145498926,Employment (PAYE),Retail/Wholesale,5,3,15.762060378857647
A576130756X,55.0,Male,Nairobi,Divorced/Widowed,1,124472.81933744009,3923.8961878467417,Rental,Unknown,1,3,3.1524120757715304
A968977829X,23.0,Female,Nairobi,Married,5,196857.99533895333,12411.550434373841,Rental,Retail/Wholesale,2,3,6.304824151543061
A238288872X,62.0,Female,Kiambu,,3,214376.03802293446,20274.048330586655,Employment (PAYE),Retail/Wholesale,3,25,9.457236227314588
A198761306X,31.0,Male,Nairobi,Married,0,358772.0029275286,11309.971944774798,Employment (PAYE),Retail/Wholesale,1,3,3.1524120757715295
A990514408X,83.0,Male,Kiambu,Married,5,90071.67738788221,8518.29130447672,Employment (PAYE),Service (Consultancy),3,2,9.457236227314588
A968536025X,,Female,Kiambu,Single,0,1730714.2091000713,454660.3643730365,Employment (PAYE),Tech/IT,5,1,26.270100631429415
A455998988X,20.0,Female,Rural_SemiArid,Single,1,16796.064948788775,1058.9623594000932,Business (Sole Proprietor),Retail/Wholesale,2,2,6.304824151543061
A231563076X,41.0,Male,Kiambu,Married,7,191016.16218322775,24086.46625335761,Informal_Sector,Tech/IT,4,1,12.609648303086122
A145844821X,36.0,Male,Machakos,Married,5,940668.8696066493,98845.86346167854,Business (Sole Proprietor),Service (Consultancy),2,5,10.508040252571767
A594989531X,35.0,Female,Rural_SemiArid,Married,5,548618.6373657936,86473.60087126248,Business (Sole Proprietor),Agriculture/Farming,3,4,15.762060378857647
A154371817X,120.0,Female,Rural_Uplands,,0,62177.38548510579,3920.1748168629792,Employment (PAYE),Unknown,2,4,6.304824151543061
A280377032X,52.0,Female,Nairobi,Single,0,79828.17254282757,12582.564755539144,Employment (PAYE),Manufacturing,5,6,15.762060378857647
A716203465X,79.0,,Kiambu,Married,4,59267.19103771018,5605.038261730073,Business (Sole Proprietor),Service (Consultancy),3,5,9.45723622731459
A565098113X,18.0,Male,Nairobi,Married,6,659239.0181606273,103909.65208346643,Informal_Sector,Retail/Wholesale,3,1,15.762060378857651
A982277976X,42.0,Female,Kiambu,Married,0,88443.07531173094,13940.450931553574,Informal_Sector,Unknown,5,2,15.762060378857651
A877851703X,62.0,Male,Kiambu,Single,5,393440.30481191754,12402.859679843205,Employment (PAYE),Service (Consultancy),1,2,3.1524120757715304
A524126612X,-5.0,Female,Rural_Uplands,,2,398894.4486352602,50299.18707344082,Business (Sole Proprietor),Service (Consultancy),4,11,12.609648303086118
A632711663X,33.0,Female,Kiambu,Married,0,9365939.43615037,1181012.023178609,Business (Sole Proprietor),Unknown,2,12,12.609648303086122
A131656371X,36.0,Male,Mombasa,,3,429285.2475692966,54131.359935520864,Rental,Unknown,4,2,12.609648303086122
A510952606X,40.0,Female,Rural_SemiArid,Single,4,79481.85041199553,10022.381801737643,Rental,Unknown,4,1,12.609648303086122
A833594284X,42.0,Male,Nairobi,Single,3,30024.668524395063,4732.506381367018,Dividends/Interest,Unknown,5,3,15.762060378857647
A558127005X,33.0,Female,Kiambu,Married,6,177410.39225193666,5592.70662902369,Employment (PAYE),Unknown,1,2,3.1524120757715295
A285550328X,-5.0,Male,Machakos,Single,3,224441.69374152983,28301.308226296565,Informal_Sector,Finance,4,3,12.609648303086122
A480043678X,18.0,Male,Nairobi,Married,2,9739.555011749024,921.0927249503625,Employment (PAYE),Retail/Wholesale,3,9,9.45723622731459
A330549659X,59.0,Female,Nakuru,Married,7,91970.09598580403,2899.2764119551534,Business (Sole Proprietor),Unknown,1,4,3.1524120757715304
A300951978X,36.0,Female,Nairobi,Married,4,419168.7297905471,66069.6282788767,Informal_Sector,Unknown,5,2,15.762060378857647
A395259429X,51.0,Male,Rural_Uplands,Single,6,120748.66247003248,15225.981668151637,Business (Sole Proprietor),Retail/Wholesale,4,1,12.609648303086122
A400491536X,72.0,Female,Nairobi,Single,1,1147315.792431056,301401.01323192025,Employment (PAYE),Service (Consultancy),5,1,26.270100631429415
A578901124X,35.0,Male,Nairobi,Married,5,25912.10033322169,1633.7123599810309,Employment (PAYE),Retail/Wholesale,2,5,6.304824151543061
A259591761X,51.0,Male,Mombasa,Married,5,740680.1985600943,194577.433518808,Business (Sole Proprietor),Unknown,5,4,26.270100631429415
A137204552X,62.0,Male,Nairobi,Single,0,1056883.046711148,166586.54395652143,Employment (PAYE),Tech/IT,3,5,15.762060378857647
A759391912X,23.0,Male,Nairobi,Single,5,1126633.6952166907,295967.8054810164,Business (Sole Proprietor),Retail/Wholesale,5,3,26.270100631429415
A764835755X,38.0,Male,Kiambu,Divorced/Widowed,2,25622.225131306855,807.718119120685,Employment (PAYE),Retail/Wholesale,1,1,3.1524120757715295
A762474187X,65.0,Male,Kiambu,Single,5,430124.1615522599,27118.57201916897,Farming,Unknown,2,3,6.304824151543061
A363909394X,56.0,Male,Mombasa,Married,2,98407.1577953774,9306.597377295062,Employment (PAYE),Manufacturing,3,8,9.457236227314587
A795009888X,48.0,Male,Mombasa,Married,1,32558.258637129788,2052.7409538756133,Rental,Service (Consultancy),2,3,6.304824151543061
A416866759X,,,Mombasa,Married,7,144234.88745508983,13640.634028829181,Business (Sole Proprietor),Service (Consultancy),3,14,9.457236227314588
A635680789X,47.0,Female,Nakuru,Married,2,69046.33031866509,4353.249709685395,Business (Sole Proprietor),Retail/Wholesale,2,3,6.304824151543061
A542373256X,35.0,Male,Nairobi,Married,1,1067815.683104747,224413.003607842,Employment (PAYE),Retail/Wholesale,4,19,21.016080505143535
A691297450X,77.0,Female,Nairobi,Single,1,579311.1559398822,152185.62363450404,Business (Sole Proprietor),Tech/IT,5,21,26.270100631429415
A614355545X,32.0,Female,Machakos,Married,1,47635.487484594676,1501.6668598169983,Rental,Tech/IT,1,1,3.1524120757715295
A165475776X,,Female,Rural_Uplands,Married,2,90550.95675110689,2854.5392953485493,Employment (PAYE),Service (Consultancy),1,1,3.1524120757715304
A194190297X,80.0,Female,Nairobi,Married,6,151592.89154937485,19115.330476854928,Farming,Tech/IT,4,2,12.609648303086122
A400407178X,57.0,Female,Kiambu,,1,240720.61810216604,15177.011667849101,Informal_Sector,Retail/Wholesale,2,0,6.304824151543061
A511259527X,26.0,Male,Kiambu,,7,1214165.311441646,318962.4491476288,Employment (PAYE),Unknown,5,4,26.270100631429415
A247356051X,26.0,Male,Mombasa,Single,6,756284.9406111784,158941.4519671222,Business (Sole Proprietor),Retail/Wholesale,4,4,21.016080505143535
A550149967X,43.0,Female,Nakuru,Married,2,289841.051510502,18273.968616720493,Business (Sole Proprietor),Retail/Wholesale,2,3,6.304824151543061
A314166184X,21.0,Female,Nairobi,Single,7,181502.86635604274,28608.59138439676,Employment (PAYE),Retail/Wholesale,5,1,15.762060378857647
A790042893X,33.0,Female,Kisumu,Single,4,18769.133193414986,1183.3608426137132,Employment (PAYE),Retail/Wholesale,2,13,6.304824151543061
A955984774X,32.0,Male,Nairobi,Single,7,1863554.8646471468,97911.54765294075,Informal_Sector,Retail/Wholesale,1,0,5.254020126285884
A664588547X,,Female,Kiambu,Single,1,137221.96870351155,21629.009560104638,Business (Sole Proprietor),Service (Consultancy),5,1,15.762060378857651
A367520363X,22.0,,Rural_Uplands,Single,2,2764195.965617998,174277.69483626244,Informal_Sector,Finance,1,7,6.304824151543061
A777267364X,37.0,Male,Kiambu,Single,2,360109.6827009157,11352.141123486208,Rental,Retail/Wholesale,1,4,3.1524120757715304
A961321417X,35.0,Male,Nairobi,Married,6,5598035.625083546,1764731.5105112595,Employment (PAYE),Service (Consultancy),5,1,31.524120757715295
A683746914X,19.0,Female,Rural_SemiArid,Single,2,666291.3391549698,140028.32423560738,Employment (PAYE),Unknown,4,3,21.01608050514353
A953459662X,30.0,Female,Rural_Uplands,Married,0,31318.697211058887,1974.5887857114835,Rental,Retail/Wholesale,2,3,6.304824151543061
A120970156X,21.0,Male,Machakos,Single,6,106764.07575713632,16828.21808376915,Business (Sole Proprietor),Agriculture/Farming,5,9,15.762060378857647
A510704185X,59.0,Female,Kiambu,Married,6,208208.97857480153,6563.6049834326,Employment (PAYE),Retail/Wholesale,1,1,3.1524120757715295
A939575663X,78.0,Male,Nairobi,Married,0,72353.97482123681,4561.790879130723,Business (Sole Proprietor),Retail/Wholesale,2,4,6.304824151543059
A865975921X,25.0,Male,Rural_SemiArid,Divorced/Widowed,1,152422.07704253233,24024.85981415287,Farming,Service (Consultancy),5,8,15.762060378857651
A485593692X,,Male,Mombasa,Married,5,34530.258000242655,4354.144091978857,Dividends/Interest,Retail/Wholesale,4,1,12.609648303086122
A615057244X,80.0,Male,Rural_Uplands,Married,4,270650.0458544904,42660.023642990694,Employment (PAYE),Unknown,5,3,15.762060378857647
A684671539X,26.0,Male,Nairobi,Married,5,383125.5125617474,60388.474616790474,Employment (PAYE),Retail/Wholesale,5,3,15.762060378857651
A939059557X,28.0,Male,Nairobi,Single,1,59506.206034229246,5627.642474569588,Informal_Sector,Tech/IT,3,1,9.457236227314587
A620420638X,120.0,Female,Rural_SemiArid,Married,3,4927692.778479706,621364.7288228634,Informal_Sector,Manufacturing,2,4,12.609648303086118
A469403820X,30.0,Female,Mombasa,Single,3,295159.1235969946,46523.159275065365,Employment (PAYE),Retail/Wholesale,5,4,15.762060378857647
A707363258X,53.0,Male,Nairobi,Single,7,78817.37140208438,2484.6483338850044,Farming,Finance,1,12,3.1524120757715304
A639440654X,30.0,Male,Nairobi,Single,4,23287.943285096026,734.1319363181923,Employment (PAYE),Service (Consultancy),1,3,3.1524120757715304
A445320116X,29.0,Male,Kiambu,Married,6,293582.6071735823,27764.800682714707,Employment (PAYE),Finance,3,4,9.45723622731459
A517021222X,54.0,Female,Nairobi,Married,4,181546.51861923092,5723.094376095445,Employment (PAYE),Unknown,1,12,3.1524120757715304
A390378111X,69.0,,Kiambu,Married,4,868533.4346508918,228164.6073003995,Employment (PAYE),Service (Consultancy),5,1,26.270100631429415
A293075824X,19.0,Male,Kiambu,Married,0,216413.1524532298,13644.468702986933,Informal_Sector,Service (Consultancy),2,1,6.304824151543059
A127984900X,73.0,Female,Machakos,Single,0,44775.74325630343,4234.547812284497,Business (Sole Proprietor),Retail/Wholesale,3,3,9.457236227314588
A442392183X,77.0,Female,Kiambu,Married,3,3288945.13696162,622086.6219784715,Employment (PAYE),Retail/Wholesale,3,2,18.91447245462918
A741148802X,40.0,Male,Rural_SemiArid,Married,4,515780.8883297105,108396.92672151644,Farming,Retail/Wholesale,4,2,21.016080505143535
A335171142X,57.0,Male,Nairobi,Married,7,183292.20969094636,23112.503008983473,Farming,Unknown,4,2,12.609648303086122
A131464348X,81.0,Male,Mombasa,Married,2,343505.2921838447,21657.404623435596,Employment (PAYE),Service (Consultancy),2,1,6.304824151543059
A970471079X,40.0,Female,Nairobi,Married,5,546376.148851284,57413.42565174435,Business (Sole Proprietor),Retail/Wholesale,2,7,10.508040252571767
A935949119X,46.0,Male,Kisumu,,3,31467.642642317904,2975.9692998511828,Rental,Retail/Wholesale,3,3,9.45723622731459
A401649155X,68.0,Male,Rural_SemiArid,Single,4,339945.75166786346,53582.45463325013,Rental,Retail/Wholesale,5,26,15.762060378857651
A162911855X,48.0,Female,Rural_Uplands,Single,2,136600.3502346989,21531.02968172426,Rental,Retail/Wholesale,5,1,15.762060378857651
A968285490X,67.0,Male,Mombasa,Single,4,574324.5757372365,120700.51519776168,Employment (PAYE),Service (Consultancy),4,20,21.016080505143535
A606467254X,37.0,Male,Kiambu,Single,6,88408.82845950992,5574.021168811456,Employment (PAYE),Retail/Wholesale,2,4,6.304824151543061
A668473595X,72.0,Male,Rural_Uplands,Married,1,108331.0632007687,6830.083036305442,Farming,Retail/Wholesale,2,3,6.304824151543061
A483790644X,19.0,Male,Rural_SemiArid,Divorced/Widowed,2,3250458.5863565644,1024678.4899425689,Informal_Sector,Manufacturing,5,1,31.524120757715295
A923390510X,42.0,Male,Rural_SemiArid,Married,6,1700389.9011102652,357355.3105186639,Employment (PAYE),Unknown,4,1,21.016080505143535
A727053322X,30.0,Male,Kiambu,Married,5,1913.4405392620774,301.597653112028,Employment (PAYE),Service (Consultancy),5,10,15.762060378857647
A349926429X,84.0,Male,Rural_SemiArid,Married,1,1521402.2093043323,399673.8913930385,Informal_Sector,Unknown,5,0,26.270100631429415
A271395839X,75.0,Male,Nairobi,Single,6,240270.81466745713,22722.97852839465,Employment (PAYE),Retail/Wholesale,3,0,9.457236227314588
A207518427X,81.0,Female,Nairobi,Single,0,92755.9292501242,5848.098229350024,Employment (PAYE),Agriculture/Farming,2,1,6.304824151543059
A366134484X,76.0,Male,Nairobi,Married,3,59233.224993526914,5601.826012694587,Employment (PAYE),Retail/Wholesale,3,9,9.457236227314588
A805302800X,,Male,Nairobi,Married,4,64622.8639056439,6111.536896412758,Business (Sole Proprietor),Unknown,3,5,9.457236227314588
A358935844X,79.0,Female,Machakos,Divorced/Widowed,3,96770.36530621922,15253.003408407387,Employment (PAYE),Unknown,5,1,15.762060378857647
A386181187X,33.0,Female,Rural_Uplands,Single,5,49478.87671634619,6239.11233824882,Business (Sole Proprietor),Agriculture/Farming,4,2,12.609648303086118
A673044801X,32.0,,Machakos,Married,4,35175.33861054688,5544.3581102620265,Employment (PAYE),Unknown,5,3,15.762060378857647
A976479512X,72.0,Male,Nakuru,Single,1,56355.19876770155,7106.192365112289,Informal_Sector,Tech/IT,4,8,12.609648303086122
A949584483X,52.0,Male,Mombasa,Married,2,435866.28198593133,27480.602615081778,Informal_Sector,Retail/Wholesale,2,1,6.304824151543061
A891412300X,72.0,Female,Kisumu,Married,2,289275.62226349383,9119.159648497616,Informal_Sector,Manufacturing,1,3,3.1524120757715304
A160031457X,31.0,Female,Kiambu,Single,4,617716.3665759921,64909.884446529024,Informal_Sector,Service (Consultancy),2,2,10.508040252571767
A920392140X,66.0,Male,Rural_Uplands,Single,1,242909.7468482323,38287.580964348635,Rental,Retail/Wholesale,5,2,15.762060378857647
A335591393X,24.0,Female,Nakuru,Single,4,37796.848459055785,4766.04966033736,Employment (PAYE),Service (Consultancy),4,1,12.609648303086122
A718144695X,47.0,Male,Nakuru,Single,4,563352.817685502,29598.670423194893,Employment (PAYE),Manufacturing,1,3,5.254020126285884
A956191734X,66.0,Female,Mombasa,Married,7,59454.46959336818,7496.999516189005,Employment (PAYE),Retail/Wholesale,4,1,12.609648303086122
A517065508X,,Female,Rural_Uplands,Single,6,707803.2601979404,148752.5029812297,Employment (PAYE),Manufacturing,4,3,21.016080505143535
A480968571X,68.0,Female,Nairobi,Married,4,46682.28313561126,1471.6179308128658,Business (Sole Proprietor),Manufacturing,1,13,3.1524120757715304
A286521875X,59.0,Female,Kiambu,Single,2,95681.9606190847,3016.289680890986,Informal_Sector,Retail/Wholesale,1,8,3.1524120757715304
A289086333X,34.0,Female,Machakos,Married,7,156047.00253443653,9838.489103550164,Business (Sole Proprietor),Service (Consultancy),2,11,6.304824151543059
A353994846X,80.0,Male,Kiambu,Married,5,737932.1794425468,116313.3156787544,Business (Sole Proprietor),Unknown,3,4,15.762060378857647
A736212983X,62.0,Male,Rural_Uplands,Married,4,349408.1067012879,11014.783349376074,Rental,Unknown,1,8,3.1524120757715304
A441454588X,24.0,Male,Nairobi,Married,2,276509.92190544837,26150.196506561344,Employment (PAYE),Service (Consultancy),3,0,9.45723622731459
A965661638X,44.0,Male,Kiambu,Single,0,4540297.868118132,858773.3896233201,Informal_Sector,Service (Consultancy),3,0,18.91447245462918
A892534314X,27.0,Female,Rural_Uplands,Married,1,17060.570446746395,1613.4584488762266,Business (Sole Proprietor),Retail/Wholesale,3,1,9.45723622731459
A849070816X,51.0,Male,Kiambu,Single,0,56524.730873980465,5345.677325606156,Employment (PAYE),Retail/Wholesale,3,1,9.457236227314592
A485240450X,53.0,Male,Mombasa,Single,4,53009.01555829273,1671.062607707229,Informal_Sector,Retail/Wholesale,1,8,3.1524120757715295
A735185398X,,Female,Nairobi,Single,2,18845.351074602477,2376.3324919892334,Business (Sole Proprietor),Unknown,4,1,12.609648303086122
A130286569X,,Female,Nairobi,Married,1,91191.84294510947,2874.742669120239,Business (Sole Proprietor),Unknown,1,1,3.1524120757715304
A855326778X,41.0,Male,Nakuru,Married,3,752874.4393711154,39556.17457022041,Business (Sole Proprietor),Unknown,1,2,5.254020126285884
A852221438X,35.0,Male,Nairobi,Married,1,110473.27353531601,17412.864077137077,Rental,Service (Consultancy),5,3,15.762060378857647
A477615830X,23.0,Male,Rural_Uplands,Married,1,162835.46324368427,25666.224034662067,Employment (PAYE),Retail/Wholesale,5,7,15.762060378857647
A709511014X,46.0,Female,Machakos,Single,7,20255.218806685974,1277.0559272718294,Informal_Sector,Tech/IT,2,2,6.304824151543061
A705167856X,42.0,Male,Nairobi,Married,4,81243.95011198297,7683.4322824918445,Informal_Sector,Manufacturing,3,2,9.457236227314588
A252581172X,72.0,Female,Nakuru,Married,6,134249.04874109878,12696.249672368416,Business (Sole Proprietor),Service (Consultancy),3,7,9.45723622731459
A704633564X,63.0,Male,Nakuru,Married,0,703343.4733887891,184769.03824382587,Rental,Manufacturing,5,1,26.270100631429415
A302114356X,,Male,Nairobi,Married,0,21755.57668848476,2743.3017067261185,Informal_Sector,Finance,4,3,12.609648303086122
A998396384X,43.0,Female,Nairobi,Single,7,135603.0140051851,8549.531577219228,Employment (PAYE),Agriculture/Farming,2,5,6.304824151543059
A970161616X,45.0,Male,Kiambu,Single,3,1369870.879884724,287893.16693309165,Informal_Sector,Tech/IT,4,2,21.01608050514353
A628524423X,,Male,Nakuru,Married,4,137637.00108468445,21694.42721461692,Rental,Agriculture/Farming,5,6,15.762060378857647
A682101860X,55.0,Male,Nakuru,Single,1,11233.524876213942,1416.5079789302686,Business (Sole Proprietor),Retail/Wholesale,4,1,12.609648303086122
A431843213X,78.0,Male,Mombasa,Single,6,1828056.001685429,288139.2907449883,Rental,Manufacturing,3,13,15.762060378857647
